Il n'y a plus que trois jours () le départ.	正解はavant。jusqu'àは継続的動作を伴う
2004年秋季実用フランス語検定1級 A : À ce nouveau poste, Gérard gagne le ( ). B : J'ai perdu le document. J'aurais dû en faire un ( ).	AとBの両方に適切な単語を入れる場合、「double」が適切です。この単語は「二重」や「倍」という意味です。  A: 「À ce nouveau poste, Gérard gagne le double.」（この新しいポストで、ジェラールは以前の倍の給料を得ている。） B: 「J'ai perdu le document. J'aurais dû en faire un double.」（書類を失くしてしまった。コピーを取っておくべきだった。）  この文では、「double」が、Aでは給料が以前の倍になったことを、Bでは書類のコピーを取るべきだったという意味で使用されています。
2004年秋季実用フランス語検定1級 A : Elle a été interrompue au beau ( ) de son discours. B : Il est issu d'un ( ) aisé.	AとBの両方に適切な単語を入れる場合、「milieu」が適切です。この単語は「中間」や「真ん中」という意味です。  A: 「Elle a été interrompue au beau milieu de son discours.」（彼女はスピーチの真っ最中に中断された。） B: 「Il est issu d'un milieu aisé.」（彼は裕福な家庭出身だ。）  この文では、「milieu」がAではスピーチの中心部分、Bでは社会的な背景や環境を指しています。
2004年秋季実用フランス語検定1級 A : Il faut qu'on veille à la bonne ( ) de l'établissement. B : Pour ce genre de réception, la ( ) de soirée est de rigueur.	AとBの両方に適切な単語を入れる場合、「tenue」が適切です。この単語は「状態の維持」や「服装」という意味です。  A: 「Il faut qu'on veille à la bonne tenue de l'établissement.」（施設の適切な維持に気を付けなければならない。） B: 「Pour ce genre de réception, la tenue de soirée est de rigueur.」（この種のレセプションでは、夜会服が必須だ。）  この文では、「tenue」はAでは施設や機関の適切な管理や状態の維持を、Bでは特定のタイプの服装を指しています。
2004年秋季実用フランス語検定1級 A : Le ( ) n'est pas nouveau.  Il est déjà dans le dictionnaire. B : Notre entreprise a un projet à long ( ).	AとBの両方に適切な単語を入れる場合、「terme」が適切です。この単語は「言葉」や「期間」という意味です。  A: 「Le terme n'est pas nouveau. Il est déjà dans le dictionnaire.」（その言葉は新しいものではない。既に辞書に載っている。） B: 「Notre entreprise a un projet à long terme.」（私たちの企業は長期的な計画を持っている。）  この文では、「terme」はAでは言葉や用語を、Bでは期間や時間的な枠組みを指しています。
2004年秋季実用フランス語検定1級 Ça fait longtemps qu'il économise ( ) son petit salaire pour se marier.	「Ça fait longtemps qu'il économise ( ) son petit salaire pour se marier.」という文に適切な前置詞は「sur」です。したがって、完全な文は次のようになります：  「Ça fait longtemps qu'il économise sur son petit salaire pour se marier.」（彼は結婚のために、その小さな給料から長い間節約している。）  この文では、「sur son petit salaire」（彼の小さな給料から）は、限られた収入の中で節約することを意味しています。
2004年秋季実用フランス語検定1級 Je crains que vous couriez ( ) l'échec.	一語の前置詞を用いる場合、「Je crains que vous couriez à l'échec.」となります。この文は、「失敗に向かっているのではないかと心配しています」という意味になります。ここで「à」は「向かって」という意味で使用されています。
2004年秋季実用フランス語検定1級 La formation des assistantes maternelles est très inégale ( ) les endroits.	「La formation des assistantes maternelles est très inégale ( ) les endroits」という文に適切な前置詞は「selon」です。したがって、完全な文は次のようになります：  「La formation des assistantes maternelles est très inégale selon les endroits.」（保育助手の教育は場所によって非常に不均一です。）  この文では、「selon les endroits」（場所によって）は、様々な地域で保育助手の教育が異なることを指しています。
2004年秋季実用フランス語検定1級 Vous auriez dû vous assurer ( ) les accidents de voiture.	「Vous auriez dû vous assurer ( ) les accidents de voiture」という文に適切な前置詞は「contre」です。したがって、完全な文は次のようになります：  「Vous auriez dû vous assurer contre les accidents de voiture.」（あなたは車の事故に対して保険をかけておくべきでした。）  この文では、「contre les accidents de voiture」（車の事故に対して）は、車の事故に備えて保険をかけることを意味しています。
2004年秋季実用フランス語検定1級 イスラム原理主義	l'(intégrisme) islamique
2004年秋季実用フランス語検定1級 A : Il faut qu'on veille à la bonne (   ) de l'établissement. B : Pour ce genre de réception, la (   ) de soirée est de rigueur.	tenue 「Tenue」の意味は、「服装」や「振る舞い、様子」を指す場合があります。A文では「振る舞い、様子」（establishment's conduct or state）、B文では「服装」（evening attire）の意味で使用されています。 「Il faut qu'on veille à la bonne tenue de l'établissement.」を日本語に訳すと、「施設の良好な状態を保つことに注意を払う必要がある。」となります。
un effritement	/efritmɑ̃/ 粉々に崩れること，風化
粉々に崩れること，風化	/efritmɑ̃/ un effritement
2005年秋季実用フランス語検定1級 (1) Elle est très fière de la promotion de son mari.	（正答）Elle tire une grande fierté de la promotion de son mari. （解答）Elle a une grande fierté de la promotion de son mari. （AI） La fierté qu'elle ressent pour la promotion de son mari est immense.  「Elle a une grande fierté de la promotion de son mari.」という表現は、フランス語の文法的には少し不自然です。この文の意味するところは理解できますが、より自然なフランス語では、感情や関係を表す場合に「de」の代わりに「pour」を使うことが一般的です。したがって、「Elle a une grande fierté pour la promotion de son mari.」の方が自然なフランス語表現になります。  「fierté de」は一部の文脈で使われることがありますが、「fierté pour」は「〜に対する誇り」という意味で、人や成就に対する誇りを表現するのに適しています。したがって、この文脈では「pour」を使用するのが適切です。  「Elle tire une grande fierté de la promotion de son mari.」は間違いではありません。この文は完全に正しく、自然なフランス語の表現です。「tirer une grande fierté de」は「〜から大きな誇りを引き出す」という意味で、何かに対して大きな誇りや満足を感じることを表します。この場合、彼女が夫の昇進から大きな誇りを感じていることを示しています。この文は文法的にも意味的にも適切で、一般的にフランス語で使われる表現方法の一つです。
2005年秋季実用フランス語検定1級 (2)    Le professeur se plaignait que les étudiants soient passifs.	"（正答）Le professeur se plaignait de la passivité des étudiants. （解答）Le professeur se plaignait de la passivité des étudiants. （AI）La passivité des étudiants était la raison de la plainte du professeur.  「Le professeur se plaignait de la passivité des étudiants.」は間違いではありません。この文は完全に正しく、自然なフランス語表現です。""se plaindre de"" は「〜について不平を言う」という意味で、後に名詞を取るのが一般的です。この場合、「la passivité des étudiants」（学生の受動性）がその名詞であり、教授が学生の受動性について不満を持っていることを明確に伝えています。よって、この表現は文法的にも意味的にも正確で、間違いではありません。"
